"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial","condition","pair"
NA,"E_F_jennifer_aniston.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.667284846,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg P_M_george_Wbush.jpg"
NA,"E_F_jennifer_aniston.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.663117647,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg P_M_Tony_Blair.jpg"
NA,"E_F_Judi_Dench.jpg","E_F_Kate_Winslet.jpg",NA,NA,NA,NA,NA,0.203240335,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg E_F_Kate_Winslet.jpg"
NA,"E_F_Judi_Dench.jpg","E_F_keira_knightley.jpg",NA,NA,NA,NA,NA,0.176892102,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg E_F_keira_knightley.jpg"
NA,"E_F_Judi_Dench.jpg","E_F_sandra_bullock.jpg",NA,NA,NA,NA,NA,0.259957671,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg E_F_sandra_bullock.jpg"
NA,"E_F_Judi_Dench.jpg","E_M_Hugh_Grant.jpg",NA,NA,NA,NA,NA,0.42393434,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg E_M_Hugh_Grant.jpg"
NA,"E_F_Judi_Dench.jpg","E_M_michael_caine.jpg",NA,NA,NA,NA,NA,0.323198378,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg E_M_michael_caine.jpg"
NA,"E_F_Judi_Dench.jpg","E_M_nicolas_cage.jpg",NA,NA,NA,NA,NA,0.451854348,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg E_M_nicolas_cage.jpg"
NA,"E_F_Judi_Dench.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,0.457223058,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg E_M_robert_de_niro.jpg"
NA,"E_F_Judi_Dench.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.411139667,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg E_M_tom_hankes.jpg"
NA,"E_F_Judi_Dench.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.53602165,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg P_F_hillary_clinton.jpg"
NA,"E_F_Judi_Dench.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.636606574,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg P_F_nicola_sturgeon.jpg"
NA,"E_F_Judi_Dench.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.516446054,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg P_F_tehresy_may.jpg"
NA,"E_F_Judi_Dench.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.637730837,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg P_M_bill_clinton.jpg"
NA,"E_F_Judi_Dench.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.620793104,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg P_M_boris_johnson.jpg"
NA,"E_F_Judi_Dench.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.558395326,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg P_M_david_cameron.jpg"
NA,"E_F_Judi_Dench.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.714117408,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg P_M_donald_trump.jpg"
NA,"E_F_Judi_Dench.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.715534389,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg P_M_george_Wbush.jpg"
NA,"E_F_Judi_Dench.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.63057971,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Judi_Dench.jpg P_M_Tony_Blair.jpg"
NA,"E_F_Kate_Winslet.jpg","E_F_keira_knightley.jpg",NA,NA,NA,NA,NA,0.166425943,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg E_F_keira_knightley.jpg"
NA,"E_F_Kate_Winslet.jpg","E_F_sandra_bullock.jpg",NA,NA,NA,NA,NA,0.210535824,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg E_F_sandra_bullock.jpg"
NA,"E_F_Kate_Winslet.jpg","E_M_Hugh_Grant.jpg",NA,NA,NA,NA,NA,0.339135647,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg E_M_Hugh_Grant.jpg"
NA,"E_F_Kate_Winslet.jpg","E_M_michael_caine.jpg",NA,NA,NA,NA,NA,0.265232563,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg E_M_michael_caine.jpg"
NA,"E_F_Kate_Winslet.jpg","E_M_nicolas_cage.jpg",NA,NA,NA,NA,NA,0.464905024,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg E_M_nicolas_cage.jpg"
NA,"E_F_Kate_Winslet.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,0.522613525,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg E_M_robert_de_niro.jpg"
NA,"E_F_Kate_Winslet.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.396573544,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg E_M_tom_hankes.jpg"
NA,"E_F_Kate_Winslet.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.518240452,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg P_F_hillary_clinton.jpg"
NA,"E_F_Kate_Winslet.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.577082515,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg P_F_nicola_sturgeon.jpg"
NA,"E_F_Kate_Winslet.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.410946608,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg P_F_tehresy_may.jpg"
NA,"E_F_Kate_Winslet.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.576046288,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg P_M_bill_clinton.jpg"
NA,"E_F_Kate_Winslet.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.506005287,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg P_M_boris_johnson.jpg"
NA,"E_F_Kate_Winslet.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.458907783,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg P_M_david_cameron.jpg"
NA,"E_F_Kate_Winslet.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.631315947,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg P_M_donald_trump.jpg"
NA,"E_F_Kate_Winslet.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.6161291,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg P_M_george_Wbush.jpg"
NA,"E_F_Kate_Winslet.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.510637403,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_Kate_Winslet.jpg P_M_Tony_Blair.jpg"
NA,"E_F_keira_knightley.jpg","E_F_sandra_bullock.jpg",NA,NA,NA,NA,NA,0.282012224,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg E_F_sandra_bullock.jpg"
NA,"E_F_keira_knightley.jpg","E_M_Hugh_Grant.jpg",NA,NA,NA,NA,NA,0.312976956,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg E_M_Hugh_Grant.jpg"
NA,"E_F_keira_knightley.jpg","E_M_michael_caine.jpg",NA,NA,NA,NA,NA,0.277849734,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg E_M_michael_caine.jpg"
NA,"E_F_keira_knightley.jpg","E_M_nicolas_cage.jpg",NA,NA,NA,NA,NA,0.413666189,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg E_M_nicolas_cage.jpg"
NA,"E_F_keira_knightley.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,0.463443577,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg E_M_robert_de_niro.jpg"
NA,"E_F_keira_knightley.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.394630253,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg E_M_tom_hankes.jpg"
NA,"E_F_keira_knightley.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.612321258,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg P_F_hillary_clinton.jpg"
NA,"E_F_keira_knightley.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.594281137,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg P_F_nicola_sturgeon.jpg"
NA,"E_F_keira_knightley.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.428077638,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg P_F_tehresy_may.jpg"
NA,"E_F_keira_knightley.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.66403687,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg P_M_bill_clinton.jpg"
NA,"E_F_keira_knightley.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.508499086,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg P_M_boris_johnson.jpg"
NA,"E_F_keira_knightley.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.498612463,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg P_M_david_cameron.jpg"
NA,"E_F_keira_knightley.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.680904567,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg P_M_donald_trump.jpg"
NA,"E_F_keira_knightley.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.67753309,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg P_M_george_Wbush.jpg"
NA,"E_F_keira_knightley.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.505565941,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_keira_knightley.jpg P_M_Tony_Blair.jpg"
NA,"E_F_sandra_bullock.jpg","E_M_Hugh_Grant.jpg",NA,NA,NA,NA,NA,0.381849885,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg E_M_Hugh_Grant.jpg"
NA,"E_F_sandra_bullock.jpg","E_M_michael_caine.jpg",NA,NA,NA,NA,NA,0.352188587,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg E_M_michael_caine.jpg"
NA,"E_F_sandra_bullock.jpg","E_M_nicolas_cage.jpg",NA,NA,NA,NA,NA,0.397310555,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg E_M_nicolas_cage.jpg"
NA,"E_F_sandra_bullock.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,0.421837211,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg E_M_robert_de_niro.jpg"
NA,"E_F_sandra_bullock.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.35660708,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg E_M_tom_hankes.jpg"
NA,"E_F_sandra_bullock.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.429071009,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg P_F_hillary_clinton.jpg"
NA,"E_F_sandra_bullock.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.51213032,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg P_F_nicola_sturgeon.jpg"
NA,"E_F_sandra_bullock.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.52982837,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg P_F_tehresy_may.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.518618584,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg P_M_bill_clinton.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.590701461,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg P_M_boris_johnson.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.550369859,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg P_M_david_cameron.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.559667528,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg P_M_donald_trump.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.567283094,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg P_M_george_Wbush.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.623464525,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_sandra_bullock.jpg P_M_Tony_Blair.jpg"
NA,"E_M_Hugh_Grant.jpg","E_M_michael_caine.jpg",NA,NA,NA,NA,NA,0.18058759,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_M_Hugh_Grant.jpg E_M_michael_caine.jpg"
NA,"E_M_Hugh_Grant.jpg","E_M_nicolas_cage.jpg",NA,NA,NA,NA,NA,0.372868538,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_M_Hugh_Grant.jpg E_M_nicolas_cage.jpg"
NA,"E_M_Hugh_Grant.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,0.387821317,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_M_Hugh_Grant.jpg E_M_robert_de_niro.jpg"
NA,"E_M_Hugh_Grant.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.207939565,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_M_Hugh_Grant.jpg E_M_tom_hankes.jpg"
NA,"E_M_Hugh_Grant.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.683724821,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_M_Hugh_Grant.jpg P_F_hillary_clinton.jpg"
NA,"E_M_Hugh_Grant.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.655674577,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_M_Hugh_Grant.jpg P_F_nicola_sturgeon.jpg"
NA,"E_M_Hugh_Grant.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.577039182,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_M_Hugh_Grant.jpg P_F_tehresy_may.jpg"
NA,"E_M_Hugh_Grant.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.616960585,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_M_Hugh_Grant.jpg P_M_bill_clinton.jpg"
NA,"E_M_Hugh_Grant.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.472251654,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_M_Hugh_Grant.jpg P_M_boris_johnson.jpg"
NA,"E_M_Hugh_Grant.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.431282997,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_M_Hugh_Grant.jpg P_M_david_cameron.jpg"
